,job_title,company_name,inferred_city,inferred_state,inferred_country,post_date,salary_offered
342,Data Scientist,MICRON,Boise,Idaho,Usa,2/13/2019,
343,Data Scientist,CAPGEMINI,New york,New york,Usa,2/13/2019,
344,Data Scientist,ASPEN TECHNOLOGY,Houston,Texas,Usa,2/13/2019,
345,Data Scientist,CHILDREN'S HOSPITAL OF PHILADELPHIA,Point breeze,Pennsylvania,Usa,2/12/2019,
346,Data Scientist,HUXLEY BANKING & FINANCIAL SERVICES,Boston,Massachusetts,Usa,2/13/2019,
347,Data Scientist,CYBERCODERS,Brookline,Massachusetts,Usa,2/12/2019,
348,Data Scientist,TECHSTAR CONSULTING INC.,Irving,Texas,Usa,2/12/2019,
349,Data Scientist,CYBERCODERS,Boston,Massachusetts,Usa,2/12/2019,
350,Data Scientist,TABOOLA,Los angeles,California,Usa,2/13/2019,
351,Data Scientist,CYBERCODERS,Boston,Massachusetts,Usa,2/12/2019,
352,Data Scientist,SOLUTIONS SYNC,Houston,Texas,Usa,2/12/2019,
353,Data Scientist,TERMINAL CONTACTS,Bothell,Washington,Usa,2/12/2019,
354,Data Scientist,TECHRIDGE,Bothell,Washington,Usa,2/12/2019,
355,Data Scientist,DEEGIT,Bellevue,Washington,Usa,2/12/2019,
356,Data Scientist,SAICON CONSULTANTS INC.,Redmond,Washington,Usa,2/12/2019,
357,Data Scientist,ACTIAN,Palo alto,California,Usa,2/12/2019,
358,Data Scientist,AEROTEK,Waltham,Massachusetts,Usa,2/12/2019,
359,Data Scientist,JEFFERSON FRANK,Chicago,Illinois,Usa,2/12/2019,
360,Data Scientist,AUSTIN FRASER,Austin,Texas,Usa,2/13/2019,
361,Data Scientist,WELLS FARGO,Denver,Colorado,Usa,2/13/2019,
362,Data Scientist,ASPEN TECHNOLOGY,Houston,Texas,Usa,2/13/2019,
363,Data Scientist,ALLSTATE,Menlo park,California,Usa,2/13/2019,
364,Data Scientist,MICRON,Boise,Idaho,Usa,2/13/2019,
365,Data Scientist,ASPEN TECHNOLOGY,Bedford,Massachusetts,Usa,2/13/2019,
366,Data Scientist,JEFFERSON FRANK,Chicago,Illinois,Usa,2/12/2019,
367,Data Scientist,LEIDOS,Bethesda,Maryland,Usa,2/13/2019,
368,Data Scientist,GLOCOMMS,San francisco,California,Usa,2/12/2019,
369,Data Scientist,LEIDOS,Reston,Virginia,Usa,2/12/2019,
370,Data Scientist,LYONDELLBASELL,Houston,Texas,Usa,2/12/2019,
371,Data Scientist,TEKSYSTEMS,Tucson,Arizona,Usa,2/11/2019,
372,Data Scientist,PRESTIGE STAFFING,Chicago,Illinois,Usa,2/13/2019,
373,Data Scientist,GLOCOMMS,Los angeles,California,Usa,2/12/2019,
374,Data Scientist,ROC SEARCH INC,Houston,Texas,Usa,2/11/2019,
375,Data Scientist,KFORCE TECHNOLOGY,San jose,California,Usa,2/12/2019,
376,Data Scientist,TEPHRA INC.,Edison,New jersey,Usa,2/13/2019,
377,Data Scientist,GEMINI CONSULTING SERVICES,Hartford,Connecticut,Usa,2/13/2019,
378,Data Scientist,SYNKRIOM,Raritan,New jersey,Usa,2/14/2019,
380,Data Scientist,IT-SCIENT,Hartford,Connecticut,Usa,2/13/2019,
381,Data Scientist,RELIABLE SOFTWARE RESOURCES,Stamford,Connecticut,Usa,2/13/2019,
382,Data Scientist,ADDISON GROUP,New york,New york,Usa,2/13/2019,
383,Data Scientist,APTASK,Weehawken,New jersey,Usa,2/13/2019,
384,Data Scientist,PVR CONSULTING,Stamford,Connecticut,Usa,2/13/2019,
385,Data Scientist,RELIABLE SOFTWARE RESOURCES,Stamford,Connecticut,Usa,2/13/2019,
386,Data Scientist,TEKFORCE CORPORATION,Mountain view,California,Usa,2/14/2019,
387,Data Scientist,FORSYS INC.,San jose,California,Usa,2/13/2019,
388,Data Scientist,SYSMIND,San francisco,California,Usa,2/13/2019,
390,Data Scientist,RAPIDIT,Downers grove,Illinois,Usa,2/13/2019,
391,Data Scientist,HYPERION TECH,Downers grove,Illinois,Usa,2/13/2019,
392,Data Scientist,ELIASSEN GROUP,West mclean,Virginia,Usa,2/14/2019,
393,Data Scientist,OLOOP TECHNOLOGY SOLUTIONS,Baltimore,Maryland,Usa,2/13/2019,
394,Data Scientist,INADEV,Baltimore,Maryland,Usa,2/13/2019,
395,Data Scientist,SPARKS GROUP,Herndon,Virginia,Usa,2/13/2019,
396,Data Scientist,HUXLEY BANKING & FINANCIAL SERVICES,Boston,Massachusetts,Usa,2/14/2019,
397,Data Scientist,THE JUDGE GROUP,Scotts valley,California,Usa,2/13/2019,
398,Data Scientist,INFICARE TECHNOLOGIES,San jose,California,Usa,2/14/2019,
399,Data Scientist,DATAMATICS CONSULTANTS,Seattle,Washington,Usa,2/13/2019,
400,Data Scientist,PYRAMID CONSULTING,Irving,Texas,Usa,2/13/2019,
401,Data Scientist,ORABASE SOLUTIONS.,Irving,Texas,Usa,2/14/2019,
402,Data Scientist,TOKIO MARINE HCC,Houston,Texas,Usa,2/13/2019,
403,Data Scientist,JEFFERSON FRANK,Boulder,Colorado,Usa,2/13/2019,
404,Data Scientist,AEROTEK,Waltham,Massachusetts,Usa,2/13/2019,
405,Data Scientist,THE JUDGE GROUP,Scotts valley,California,Usa,2/13/2019,
406,Data Scientist,RAPID IT,Downers grove,Illinois,Usa,2/13/2019,
407,Data Scientist,CYBERCODERS,Newport beach,California,Usa,2/13/2019,
408,Data Scientist,KFORCE TECHNOLOGY,Tampa,Florida,Usa,2/13/2019,
409,Data Scientist,PALMER GROUP,West des moines,Iowa,Usa,2/13/2019,
410,Data Scientist,CYBERCODERS,Santa monica,California,Usa,2/13/2019,
411,Data Scientist,CORP2CORP,Houston,Texas,Usa,2/13/2019,
412,Data Scientist,CYBERCODERS,San diego,California,Usa,2/13/2019,
413,Data Scientist,CYBERCODERS,San diego,California,Usa,2/13/2019,
414,Data Scientist,NESCO RESOURCE,Richardson,Texas,Usa,2/14/2019,
415,Data Scientist,BLUE HORIZON TEK,New york,New york,Usa,2/14/2019,
416,Data Scientist,ADVANCE AUTO PARTS,Raleigh,North carolina,Usa,2/15/2019,
417,Data Scientist,PERSPECTA,Jessup,Maryland,Usa,2/15/2019,
418,Data Scientist,DIVERSANT,Stamford,Connecticut,Usa,2/14/2019,
419,Data Scientist,PERSPECTA,Loveland,Colorado,Usa,2/14/2019,
420,Data Scientist,FAVOR TECHCONSULTING,,Washington d.c.,Usa,2/15/2019,
421,Data Scientist,CYBERCODERS,Santa cruz,California,Usa,2/14/2019,
422,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/14/2019,
423,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/14/2019,
424,Data Scientist,CYBERCODERS,West menlo park,California,Usa,2/14/2019,
425,Data Scientist,MASSACHUSETTS GENERAL HOSPITAL(MGH),Boston,Massachusetts,Usa,2/15/2019,
426,Data Scientist,CYBERCODERS,Melrose park,Illinois,Usa,2/14/2019,
427,Data Scientist,CYBERCODERS,Chicago,Illinois,Usa,2/14/2019,
428,Data Scientist,APPRIO,Washington,Washington d.c.,Usa,2/14/2019,
429,Data Scientist,ESOURCE TECHNOLOGY,Reston,Virginia,Usa,2/14/2019,
430,Data Scientist,HARMAN INTERNATIONAL,Northridge,California,Usa,2/15/2019,
431,Data Scientist,RIFINITI,South boston,Massachusetts,Usa,2/15/2019,
432,Data Scientist,VISIONARY INTEGRATION PROFESSIONALS,Rosslyn,Virginia,Usa,2/14/2019,
433,Data Scientist,TABOOLA,Los angeles,California,Usa,2/15/2019,
434,Data Scientist,GRAINGER,Chicago,Illinois,Usa,2/15/2019,
435,Data Scientist,CHENEGA CORPORATION,,Arizona,Usa,2/15/2019,
436,Data Scientist,CYBERCODERS,Dallas,Texas,Usa,2/14/2019,
437,Data Scientist,ADOBE,Emeryville,California,Usa,2/15/2019,
438,Data Scientist,NEWT GLOBAL,Dallas,Texas,Usa,2/14/2019,
439,Data Scientist,CYBERCODERS,Seattle,Washington,Usa,2/14/2019,
440,Data Scientist,VARIAN MEDICAL SYSTEMS,Palo alto,California,Usa,2/15/2019,
441,Data Scientist,NESTLE USA,Arlington,Virginia,Usa,2/15/2019,
442,Data Scientist,BINDING MINDS,Bothell,Washington,Usa,2/14/2019,
443,Data Scientist,METROPLUS HEALTH PLAN,New york,New york,Usa,2/15/2019,
444,Data Scientist,TECHSTAR CONSULTING INC.,Irving,Texas,Usa,2/14/2019,
445,Data Scientist,DATAMATICS CONSULTANTS,Seattle,Washington,Usa,2/14/2019,
446,Data Scientist,BOOZ ALLEN HAMILTON,Mclean,Virginia,Usa,2/15/2019,
447,Data Scientist,NEXT REV TECHNOLOGIES,Herndon,Virginia,Usa,2/15/2019,
448,Data Scientist,SOFTWARE TECHNOLOGY,Santa clarita,California,Usa,2/14/2019,
449,Data Scientist,CYBERCODERS,Houston,Texas,Usa,2/14/2019,
450,Data Scientist,CYBERCODERS,Irvine,California,Usa,2/14/2019,
451,Data Scientist,CYBERCODERS,Los angeles,California,Usa,2/14/2019,
452,Data Scientist,CYBERCODERS,Irvine,California,Usa,2/14/2019,
453,Data Scientist,DELOITTE,Mclean,Virginia,Usa,2/15/2019,
454,Data Scientist,AEROTEK,Waltham,Massachusetts,Usa,2/14/2019,
455,Data Scientist,JEFFERSON FRANK,Los angeles,California,Usa,2/14/2019,
456,Data Scientist,TEKSYSTEMS,West palm beach,Florida,Usa,2/14/2019,
457,Data Scientist,AJNA INFOTECH,Charlotte,North carolina,Usa,2/15/2019,
458,Data Scientist,TEXTIO,Seattle,Washington,Usa,2/15/2019,
459,Data Scientist,WALMART ECOMMERCE,Carlsbad,California,Usa,2/15/2019,
460,Data Scientist,FIREEYE,Reston,Virginia,Usa,2/15/2019,
461,Data Scientist,INTERNET BRANDS,Los angeles,California,Usa,2/15/2019,
462,Data Scientist,EVENTBRITE,San francisco,California,Usa,2/15/2019,
463,Data Scientist,FIREEYE,Reston,Virginia,Usa,2/15/2019,
464,Data Scientist,GENISYS TECHNOLOGIES,Phoenix,Arizona,Usa,2/14/2019,
465,Data Scientist,JEFFERSON FRANK,Boston,Massachusetts,Usa,2/14/2019,
466,Data Scientist,PERMANENT GENERAL COMPANIES,Nashville,Tennessee,Usa,2/15/2019,
467,Data Scientist,MOODY'S INVESTORS SERVICE,New york,New york,Usa,2/16/2019,
468,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/15/2019,
469,Data Scientist,INFOOBJECTS INC,San francisco,California,Usa,2/15/2019,
470,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/15/2019,
471,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/15/2019,
472,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/15/2019,
473,Data Scientist,ROBERT HALF TECHNOLOGY,Denver,Colorado,Usa,2/15/2019,
474,Data Scientist,RHP SOFT INC.,San francisco,California,Usa,2/15/2019,
475,Data Scientist,REED EXHIBITIONS,Norwalk,Connecticut,Usa,2/16/2019,
476,Data Scientist,SNACKNATION,Culver city,California,Usa,2/16/2019,
477,Data Scientist,WALMART STORES,Bentonville,Arkansas,Usa,2/16/2019,
478,Data Scientist,SIRA CONSULTING,Rosslyn,Virginia,Usa,2/15/2019,
479,Data Scientist,MICROSOFT,Redmond,Washington,Usa,2/16/2019,
480,Data Scientist,NEWT GLOBAL,Irving,Texas,Usa,2/15/2019,
481,Data Scientist,TABOOLA,Los angeles,California,Usa,2/16/2019,
482,Data Scientist,ESSENTIAL TECHNOLOGIES,Dallas,Texas,Usa,2/15/2019,
483,Data Scientist,SCALABLE SYSTEMS,Dallas,Texas,Usa,2/15/2019,
484,Data Scientist,ROC SEARCH,Houston,Texas,Usa,2/16/2019,
485,Data Scientist,ROC SEARCH,Houston,Texas,Usa,2/16/2019,
486,Data Scientist,SOAIS,Houston,Texas,Usa,2/15/2019,
487,Data Scientist,ROBERT HALF TECHNOLOGY,Scotts valley,California,Usa,2/15/2019,
488,Data Scientist,EVONIK,Parsippany,New jersey,Usa,2/15/2019,
489,Data Scientist,DELOITTE,Springfield,Virginia,Usa,2/16/2019,
490,Data Scientist,JEFFERSON FRANK,Washington,Washington d.c.,Usa,2/15/2019,
491,Data Scientist,GLOBAL RECRUITERS NETWORK - SEATTLE,Seattle,Washington,Usa,2/15/2019,
492,Data Scientist,CYBERCODERS,Los angeles,California,Usa,2/15/2019,
493,Data Scientist,ENGAGE PARTNERS,New york,New york,Usa,2/15/2019,
494,Data Scientist,INNOVIZANT,Madison,Wisconsin,Usa,2/15/2019,
495,Data Scientist,PFIZER,San diego,California,Usa,2/15/2019,
496,Data Scientist,AEROTEK,Waltham,Massachusetts,Usa,2/15/2019,
498,Data Scientist,IRVINE TECHNOLOGY CORPORATION,San francisco,California,Usa,2/16/2019,
499,Data Scientist,CYBERCODERS,Los angeles,California,Usa,2/15/2019,
500,Data Scientist,AETNA,New york,New york,Usa,2/15/2019,
501,Data Scientist,TEKSYSTEMS,Tulsa,Oklahoma,Usa,2/15/2019,
502,Data Scientist,FIREEYE,Reston,Virginia,Usa,2/16/2019,
503,Data Scientist,FREEDOM FINANCIAL NETWORK,San mateo,California,Usa,2/15/2019,
504,Data Scientist,INNOPLEX,Columbia,Maryland,Usa,2/16/2019,
505,Data Scientist,EVENTBRITE,San francisco,California,Usa,2/16/2019,
506,Data Scientist,CYBERCODERS,Santa cruz,California,Usa,2/15/2019,
507,Data Scientist,FIREEYE,Milpitas,California,Usa,2/16/2019,
508,Data Scientist,FIREEYE,Reston,Virginia,Usa,2/16/2019,
509,Data Scientist,SUNTRUST,Atlanta,Georgia,Usa,2/16/2019,
510,Data Scientist,FIREEYE,Reston,Virginia,Usa,2/16/2019,
511,Data Scientist,JEFFERSON FRANK,Boulder,Colorado,Usa,2/15/2019,
512,Data Scientist,JEFFERSON FRANK,Chicago,Illinois,Usa,2/15/2019,
513,Data Scientist,BTREE SOLUTIONS INC,,Virginia,Usa,2/16/2019,
514,Data Scientist,UNITEDHEALTH GROUP,Minnetonka,Minnesota,Usa,2/16/2019,
515,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/16/2019,
516,Data Scientist,CAPITAL MARKETS PLACEMENT,San antonio,Texas,Usa,2/17/2019,
517,Data Scientist,WOOD CONSULTING,Columbia,Maryland,Usa,2/17/2019,
518,Data Scientist,MEDIDATA SOLUTIONS,New york,New york,Usa,2/7/2019,
519,Data Scientist,HARITA INFOTECH,New york,New york,Usa,2/17/2019,
520,Data Scientist,TABOOLA,Los angeles,California,Usa,2/17/2019,
521,Data Scientist,AETNA,Hartford,Connecticut,Usa,2/16/2019,
522,Data Scientist,EVENTBRITE,San francisco,California,Usa,2/17/2019,
523,Data Scientist,RENOWN HEALTH,Reno,Nevada,Usa,2/16/2019,
524,Data Scientist,IRONNET CYBERSECURITY INC,Mclean,Virginia,Usa,2/17/2019,
525,Data Scientist,FREEPORT-MCMORAN COPPER & GOLD,Phoenix,Arizona,Usa,2/16/2019,
526,Data Scientist,WEWORK,New york,New york,Usa,2/16/2019,
527,Data Scientist,COMSCORE,Madison,Wisconsin,Usa,2/17/2019,
528,Data Scientist,CYBERCODERS,New york,New york,Usa,2/16/2019,
529,Data Scientist,NEW YORK LIFE INSURANCE COMPANY,New york,New york,Usa,2/16/2019,
530,Data Scientist,CYBERCODERS,New york,New york,Usa,2/16/2019,
531,Data Scientist,WEWORK,New york,New york,Usa,2/16/2019,
532,Data Scientist,WEWORK,New york,New york,Usa,2/16/2019,
533,Data Scientist,CYBERCODERS,New york,New york,Usa,2/16/2019,
534,Data Scientist,CYBERCODERS,New york,New york,Usa,2/16/2019,
535,Data Scientist,CYBERCODERS,Philadelphia,Pennsylvania,Usa,2/16/2019,
536,Data Scientist,CYBERCODERS,New york,New york,Usa,2/16/2019,
537,Data Scientist,TABOOLA,Los angeles,California,Usa,2/18/2019,
538,Data Scientist,EVENTBRITE,San francisco,California,Usa,2/18/2019,
539,Data Scientist,EBSCO INDUSTRIES INC,Ipswich,Massachusetts,Usa,2/18/2019,
540,Data Scientist,WESTINGHOUSE ELECTRIC COMPANY,Cranberry,Pennsylvania,Usa,2/17/2019,
541,Data Scientist,AVANADE,Chicago,Illinois,Usa,2/17/2019,
542,Data Scientist,LUMBER LIQUIDATORS,Richmond,Virginia,Usa,2/17/2019,
543,Data Scientist,CHILDREN'S HOSPITAL LOS ANGELES,Los angeles,California,Usa,2/17/2019,
544,Data Scientist,LUMBER LIQUIDATORS,Toano,Virginia,Usa,2/17/2019,
545,Data Scientist,GRAINGER,Lake forest,Illinois,Usa,2/18/2019,
546,Data Scientist,KAYGEN INC,Basking ridge,New jersey,Usa,2/18/2019,
547,Data Scientist,ROC SEARCH,,New jersey,Usa,2/20/2019,
548,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/18/2019,
549,Data Scientist,CYBERCODERS,Palo alto,California,Usa,2/18/2019,
550,Data Scientist,SWINSOFT,San francisco,California,Usa,2/18/2019,
551,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/18/2019,
552,Data Scientist,CLOUDIOUS,San jose,California,Usa,2/19/2019,
553,Data Scientist,REDLEO SOFTWARE,Alpharetta,Georgia,Usa,2/18/2019,
554,Data Scientist,JEFFERSON FRANK,Reston,Virginia,Usa,2/20/2019,
555,Data Scientist,CYBERCODERS,Chicago,Illinois,Usa,2/18/2019,
556,Data Scientist,PULL SKILL TECHNOLOGIES,Alpharetta,Georgia,Usa,2/18/2019,
557,Data Scientist,LEIDOS,Reston,Virginia,Usa,2/19/2019,
558,Data Scientist,LEIDOS,Reston,Virginia,Usa,2/19/2019,
559,Data Scientist,APPLE,Santa clara,California,Usa,2/19/2019,
560,Data Scientist,LEIDOS,Charlottesville,Virginia,Usa,2/19/2019,
561,Data Scientist,EVENTBRITE,San francisco,California,Usa,2/19/2019,
562,Data Scientist,LEIDOS,Charlottesville,Virginia,Usa,2/19/2019,
563,Data Scientist,LEIDOS,Arlington,Virginia,Usa,2/19/2019,
564,Data Scientist,LEIDOS,Reston,Virginia,Usa,2/19/2019,
566,Data Scientist,PAIRWISE,Raleigh,North carolina,Usa,2/19/2019,
567,Data Scientist,LEIDOS,Charlottesville,Virginia,Usa,2/19/2019,
568,Data Scientist,LEIDOS,Bethesda,Maryland,Usa,2/19/2019,
569,Data Scientist,CHIPOTLE,Newport beach,California,Usa,2/19/2019,
570,Data Scientist,LEIDOS,Reston,Virginia,Usa,2/19/2019,
571,Data Scientist,LEIDOS,Alexandria,Virginia,Usa,2/19/2019,
572,Data Scientist,LEIDOS,Bethesda,Maryland,Usa,2/19/2019,
573,Data Scientist,LEIDOS,Arlington,Virginia,Usa,2/19/2019,
574,Data Scientist,LEIDOS,Springfield,Virginia,Usa,2/19/2019,
575,Data Scientist,TABOOLA,Los angeles,California,Usa,2/19/2019,
576,Data Scientist,KELLY IT RESOURCES,New franken,Wisconsin,Usa,2/18/2019,
577,Data Scientist,WIMMER SOLUTIONS,Charlotte,North carolina,Usa,2/18/2019,
578,Data Scientist,EDWARD JONES HQ,,Missouri,Usa,2/18/2019,
579,Data Scientist,VACO TECHNOLOGY,Orlando,Florida,Usa,2/18/2019,
580,Data Scientist,INTERACTIVE BROKERS,Greenwich,Connecticut,Usa,2/18/2019,
581,Data Scientist,AEROTEK,Waltham,Massachusetts,Usa,2/18/2019,
582,Data Scientist,ROBERT HALF TECHNOLOGY,West los angeles,California,Usa,2/19/2019,
583,Data Scientist,TEKSYSTEMS,Tulsa,Oklahoma,Usa,2/18/2019,
584,Data Scientist,ENGAGE PARTNERS,New york,New york,Usa,2/18/2019,
585,Data Scientist,DISYS,Cary,North carolina,Usa,2/18/2019,
586,Data Scientist,CYBERCODERS,Brookline,Massachusetts,Usa,2/18/2019,
587,Data Scientist,CHATECK INCORPORATED,Rockville,Maryland,Usa,2/18/2019,
588,Data Scientist,CYBERCODERS,Boston,Massachusetts,Usa,2/18/2019,
589,Data Scientist,XPO LOGISTICS,Aurora,Illinois,Usa,2/18/2019,
590,Data Scientist,ZEN3 INFOSOLUTIONS AMERICA,Charlotte,North carolina,Usa,2/19/2019,
591,Data Scientist,ZEN3 INFOSOLUTIONS AMERICA,Charlotte,North carolina,Usa,2/18/2019,
592,Data Scientist,ROBERT HALF TECHNOLOGY,Lakewood,California,Usa,2/18/2019,
593,Data Scientist,M3BI,Phoenix,Arizona,Usa,2/18/2019,
594,Data Scientist,APN CONSULTING INC,Thousand oaks,California,Usa,2/18/2019,
595,Data Scientist,NIGEL FRANK INTERNATIONAL US,Boston,Massachusetts,Usa,2/18/2019,
596,Data Scientist,ROBERT HALF TECHNOLOGY,Playa del rey,California,Usa,2/19/2019,
598,Data Scientist,GRAINGER,Buffalo grove,Illinois,Usa,2/18/2019,
599,Data Scientist,USAA,San antonio,Texas,Usa,2/19/2019,
600,Data Scientist,USAA,Plano,Texas,Usa,2/19/2019,
601,Data Scientist,SIEMENS,Princeton,New jersey,Usa,2/19/2019,
602,Data Scientist,GUIDEHOUSE,Mclean,Virginia,Usa,2/19/2019,
603,Data Scientist,USAA,,Alabama,Usa,2/19/2019,
604,Data Scientist,ROC SEARCH INC,,New jersey,Usa,2/18/2019,
605,Data Scientist,LOGISTICS MANAGEMENT INSTITUTE,,Virginia,Usa,2/19/2019,
606,Data Scientist,NITYO INFOTECH CORPORATION,Pennington,New jersey,Usa,2/19/2019,
607,Data Scientist,TOP PROSPECT GROUP,Norwalk,Connecticut,Usa,2/19/2019,
608,Data Scientist,IANULY TALENT ACCELERATORS,New york,New york,Usa,2/19/2019,
609,Data Scientist,ENTERPRISE SOLUTIONS,Jersey city,New jersey,Usa,2/19/2019,
610,Data Scientist,GERMANE IT SOLUTIONS INC.,Mountain view,California,Usa,2/19/2019,
611,Data Scientist,SPAR INFORMATION SYSTEMS,Mountain view,California,Usa,2/19/2019,
612,Data Scientist,INFOOBJECTS INC,San jose,California,Usa,2/20/2019,
613,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/19/2019,
614,Data Scientist,CYBERCODERS,Palo alto,California,Usa,2/19/2019,
615,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/19/2019,
616,Data Scientist,JEFFERSON FRANK,Vienna,Virginia,Usa,2/21/2019,
617,Data Scientist,TEKSYSTEMS,Rockville,Maryland,Usa,2/21/2019,
618,Data Scientist,CAPITAL MARKETS PLACEMENT,Chantilly,Virginia,Usa,2/20/2019,
619,Data Scientist,FIRST HAWAIIAN BANK,Honolulu,Hawaii,Usa,2/20/2019,
620,Data Scientist,TEKSYSTEMS,Bethesda,Maryland,Usa,2/21/2019,
621,Data Scientist,22ND CENTURY TECHNOLOGIES,Arlington,Virginia,Usa,2/19/2019,
622,Data Scientist,MCR,Norfolk,Virginia,Usa,2/20/2019,
623,Data Scientist,DENTSU AEGIS NETWORK,Santa fe,New mexico,Usa,2/20/2019,
624,Data Scientist,TECHPRO CONSULTING,Wilmington,Delaware,Usa,2/19/2019,
625,Data Scientist,JOHNSON & JOHNSON FAMILY OF COMPANIES,New brunswick,New jersey,Usa,2/20/2019,
626,Data Scientist,CYBERCODERS,Washington,Washington d.c.,Usa,2/19/2019,
627,Data Scientist,ANTHEM,Chicago,Illinois,Usa,2/20/2019,
628,Data Scientist,SPOTIFY,Boston,Massachusetts,Usa,2/20/2019,
629,Data Scientist,TABOOLA,Los angeles,California,Usa,2/20/2019,
630,Data Scientist,ZEN3 INFOSOLUTIONS AMERICA,Charlotte,North carolina,Usa,2/19/2019,
631,Data Scientist,DATAMATICS CONSULTANTS,Seattle,Washington,Usa,2/19/2019,
632,Data Scientist,QCENTUM TECHNOLOGIES,Plano,Texas,Usa,2/19/2019,
633,Data Scientist,EVEREST CONSULTING,Charlotte,North carolina,Usa,2/19/2019,
634,Data Scientist,EVEREST CONSULTING,Charlotte,North carolina,Usa,2/19/2019,
635,Data Scientist,APIDEL TECHNOLOGIES,Houston,Texas,Usa,2/19/2019,
636,Data Scientist,AUSTIN FRASER,Austin,Texas,Usa,2/20/2019,
637,Data Scientist,SOAREN MANAGEMENT,Phoenix,Arizona,Usa,2/19/2019,
638,Data Scientist,ROBERT HALF TECHNOLOGY,Santa cruz,California,Usa,2/19/2019,
639,Data Scientist,CYBERCODERS,Los angeles,California,Usa,2/19/2019,
640,Data Scientist,CYBERCODERS,Glendale,California,Usa,2/19/2019,
641,Data Scientist,HYDROGEN GROUP,Austin,Texas,Usa,2/20/2019,
642,Data Scientist,TEKSYSTEMS,Rockville,Maryland,Usa,2/19/2019,
643,Data Scientist,JEFFERSON FRANK,Santa clara,California,Usa,2/19/2019,
644,Data Scientist,AEROTEK,Waltham,Massachusetts,Usa,2/19/2019,
646,Data Scientist,JEFFERSON FRANK,Washington,Washington d.c.,Usa,2/19/2019,
647,Data Scientist,GLOCOMMS,New york,New york,Usa,2/19/2019,
648,Data Scientist,TECHNOLOGY CONSULTING,,Louisiana,Usa,2/19/2019,
649,Data Scientist,FARM BUREAU FINANCIAL SERVICES,West des moines,Iowa,Usa,2/19/2019,
650,Data Scientist,TEKSYSTEMS,Bethesda,Maryland,Usa,2/19/2019,
651,Data Scientist,MYRIAD WOMEN'S HEALTH,South san francisco,California,Usa,2/20/2019,
652,Data Scientist,KITQUANT,New york,New york,Usa,2/20/2019,
653,Data Scientist,CISCO CAREERS,Milpitas,California,Usa,2/20/2019,
654,Data Scientist,JOHNSON & JOHNSON FAMILY OF COMPANIES,New brunswick,New jersey,Usa,2/20/2019,
655,Data Scientist,NOK-4S,Silver spring,Maryland,Usa,2/19/2019,
656,Data Scientist,JEFFERSON FRANK,Vienna,Virginia,Usa,2/19/2019,
657,Data Scientist,ROBERT HALF TECHNOLOGY,,Iowa,Usa,2/20/2019,
658,Data Scientist,ROBERT HALF TECHNOLOGY,Sunnyvale,California,Usa,2/20/2019,
659,Data Scientist,E-ASPIRE IT,New york,New york,Usa,2/20/2019,
660,Data Scientist,TRIDENT CONSULTING INC.,Jersey city,New jersey,Usa,2/20/2019,
661,Data Scientist,VERTISYSTEM INC.,Santa clara,California,Usa,2/21/2019,
662,Data Scientist,CYBERCODERS,San francisco,California,Usa,2/20/2019,
663,Data Scientist,CYBERCODERS,Santa cruz,California,Usa,2/20/2019,
664,Data Scientist,KFORCE TECHNOLOGY STAFFING,Bethesda,Maryland,Usa,2/22/2019,
666,Data Scientist,CYBERCODERS,,,,2/15/2019,
667,Data Scientist,IOMAXIS,Kansas city,Missouri,Usa,2/21/2019,
